Object ID,Digital ID,Title,Volume,Alternative Title,Uniform Title,Creator,Contributor,Summary,Note,Subject,Genre,Publisher,Date,Approximate Date,Coverage Temporal,Coverage Spatial,Call Number,Language,Preceding Title,Succeeding Title,Repository,Collection Title,Collection No.,Series,Container,Rights,Standardized Rights Statement
asm0341002346,asm03410023460014001,Page 14,"Pan American World Airways teacher, Vol. X, No. 3, January 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002346,asm03410023460015001,Page 15,"Pan American World Airways teacher, Vol. X, No. 3, January 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002346,asm03410023460016001,Page 16,"Pan American World Airways teacher, Vol. X, No. 3, January 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,,"Pan American World Airways teacher, Vol. X, No. 4, March 1954","Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1954-03,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 10; Folder Title: Pan American World Airways Teacher, Vol. 10, 1953-1954","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002347,asm03410023470001001,Page 1,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470002001,Page 2,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470003001,Page 3,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470004001,Page 4,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470005001,Page 5,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470006001,Page 6,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470007001,Page 7,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470008001,Page 8,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470009001,Page 9,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470010001,Page 10,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470011001,Page 11,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470012001,Page 12,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470013001,Page 13,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470014001,Page 14,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470015001,Page 15,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002347,asm03410023470016001,Page 16,"Pan American World Airways teacher, Vol. X, No. 4, March 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,,"Pan American World Airways teacher, Vol. X, No. 5, May 1954","Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1954-05,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 10; Folder Title: Pan American World Airways Teacher, Vol. 10, 1953-1954","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002348,asm03410023480001001,Page 1,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480002001,Page 2,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480003001,Page 3,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480004001,Page 4,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480005001,Page 5,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480006001,Page 6,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480007001,Page 7,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480008001,Page 8,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480009001,Page 9,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480010001,Page 10,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480011001,Page 11,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480012001,Page 12,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480013001,Page 13,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480014001,Page 14,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480015001,Page 15,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002348,asm03410023480016001,Page 16,"Pan American World Airways teacher, Vol. X, No. 5, May 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954","Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1954-10,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 11; Folder Title: Pan American World Airways Teacher, Vol. 11, 1954-1955","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002349,asm03410023490001001,Page 1,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490002001,Page 2,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490003001,Page 3,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490004001,Page 4,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490005001,Page 5,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490006001,Page 6,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490007001,Page 7,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490008001,Page 8,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490009001,Page 9,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490010001,Page 10,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490011001,Page 11,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490012001,Page 12,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490013001,Page 13,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490014001,Page 14,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490015001,Page 15,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002349,asm03410023490016001,Page 16,"Pan American World Airways teacher, Vol. XI, No. 1, October 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954","Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1954-12,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 11; Folder Title: Pan American World Airways Teacher, Vol. 11, 1954-1955","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002350,asm03410023500001001,Page 1,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500002001,Page 2,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500003001,Page 3,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500004001,Page 4,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500005001,Page 5,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500006001,Page 6,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500007001,Page 7,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500008001,Page 8,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500009001,Page 9,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500010001,Page 10,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500011001,Page 11,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500012001,Page 12,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500013001,Page 13,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500014001,Page 14,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500015001,Page 15,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002350,asm03410023500016001,Page 16,"Pan American World Airways teacher, Vol. XI, No. 2, December 1954",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955","Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1955-03,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 11; Folder Title: Pan American World Airways Teacher, Vol. 11, 1954-1955","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
asm0341002351,asm03410023510001001,Page 1,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510002001,Page 2,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510003001,Page 3,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510004001,Page 4,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510005001,Page 5,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510006001,Page 6,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510007001,Page 7,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510008001,Page 8,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510009001,Page 9,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510010001,Page 10,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510011001,Page 11,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510012001,Page 12,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510013001,Page 13,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510014001,Page 14,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510015001,Page 15,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002351,asm03410023510016001,Page 16,"Pan American World Airways teacher, Vol. XI, No. 2, March 1955",,,,,,,,,,,,,,,,,,,,,,,,
asm0341002352,,"Pan American World Airways teacher, Vol. XII, No. 1, October 1955","Pan American World Airways teacher, Vol. XII, No. 1, October 1955",,,"Pan American World Airways, Inc.",,,Published as a service to teachers.,"Pan American World Airways, Inc. -- Periodicals; Aeronautics, Commercial -- United States -- Periodicals; Aeronautics, Commercial -- Latin America -- Periodicals; Aeronautics -- Study and teaching -- Periodicals; Latin America -- Description and travel -- Periodicals",Periodicals,New York : Pan American World Airways,1955-10,,1950-1959,,HE9803.P36 C55,eng,Classroom clipper,"Classroom clipper (New York, N.Y. : 1959)",University of Miami. Libraries. Special Collections,"Pan American World Airways, Inc. records",ASM0341,Printed Materials: Periodicals,"Box No. 5 of 49; Box Title: Classroom Clipper, Pan American World Airways Teacher, 1944-1968; Folder No. 12; Folder Title: Pan American World Airways Teacher, Vol. 12, 1955-1956","This material is in the public domain in the United States. The Pan Am brand remains under trademark. For additional information, please visit: http://merrick.library.miami.edu/digitalprojects/copyright.html",http://rightsstatements.org/vocab/NoC-US/1.0/
